step-pf strain-pf stress-pf energy-pf
244500 0.139487841962951 1.70621162196603 -1949829.05380967
245000 0.139995635118906 1.69398499509354 -1949824.09144257
245500 0.139995635118906 1.70782133207173 -1949762.30365725
246000 0.14050342827486 1.6902202967214 -1949885.04770368
246500 0.14050342827486 1.71052317825482 -1949794.84359169
247000 0.141011221430816 1.69259758719202 -1949855.91679986
247500 0.141011221430816 1.71496569200497 -1949779.99645761
248000 0.14151901458677 1.69344680654728 -1949794.04030422
248500 0.14151901458677 1.7136556304481 -1949731.85735195
249000 0.142026807742725 1.7010834095987 -1949791.57762336
249500 0.142026807742725 1.72423728453085 -1949692.92713268
250000 0.14253460089868 1.71023747575752 -1949728.43806033
250500 0.14253460089868 1.72778074424087 -1949721.58815366
251000 0.143042394054635 1.70733902564879 -1949697.44063776
251500 0.143042394054635 1.73225453329655 -1949659.67303519
252000 0.14355018721059 1.71323702115501 -1949688.7372861
252500 0.14355018721059 1.72979563982452 -1949678.29886646
253000 0.144057980366545 1.69707696297935 -1949680.18249755
253500 0.144057980366545 1.71187677489834 -1949656.80123995
254000 0.1445657735225 1.68650541946526 -1949683.61362561
254500 0.1445657735225 1.69660090879112 -1949665.32191103
255000 0.145073566678455 1.67144672129824 -1949682.26037538
255500 0.145073566678455 1.68722819664881 -1949700.65199468
256000 0.14558135983441 1.66159197599786 -1949686.60671139
256500 0.14558135983441 1.68298593492409 -1949649.68252584
257000 0.146089152990365 1.65986936584204 -1949672.02619195
257500 0.146089152990365 1.68090875933149 -1949629.72246299
258000 0.14659694614632 1.66400505579955 -1949648.61637142
258500 0.14659694614632 1.67720489508139 -1949603.72415736
259000 0.147104739302275 1.66209436972693 -1949638.59798652
259500 0.147104739302275 1.68186272209074 -1949579.12996388
260000 0.14761253245823 1.66272287294313 -1949614.34657644
260500 0.14761253245823 1.68238756747062 -1949573.10593853
261000 0.148120325614185 1.66979314169283 -1949685.74994351
261500 0.148120325614185 1.67889160466231 -1949597.81664907
262000 0.14862811877014 1.66040436707004 -1949620.67382143
262500 0.14862811877014 1.66763648286752 -1949580.21727763
263000 0.149135911926095 1.64968333286043 -1949626.30743081
263500 0.149135911926095 1.66426602917243 -1949582.82960209
264000 0.14964370508205 1.63552975903413 -1949599.92899462
264500 0.14964370508205 1.66311053168352 -1949647.43168552
265000 0.150151498238005 1.64425103912613 -1949623.95868289
265500 0.150151498238005 1.66077543464236 -1949558.33012205
266000 0.15065929139396 1.63503419650513 -1949579.53716919
266500 0.15065929139396 1.65512164185354 -1949550.96828145
267000 0.151167084549915 1.62720769107522 -1949620.90994139
267500 0.151167084549915 1.64404186512541 -1949544.34157741
268000 0.15167487770587 1.6250344828784 -1949589.06005488
268500 0.15167487770587 1.63689051194896 -1949546.14394935
269000 0.152182670861825 1.60786712795188 -1949587.62249883
269500 0.152182670861825 1.62030308486045 -1949543.937123
270000 0.15269046401778 1.59463732203828 -1949584.14980525
270500 0.15269046401778 1.61587489316619 -1949533.43998312
271000 0.153198257173735 1.59373977636466 -1949572.00920578
271500 0.153198257173735 1.61466504471618 -1949568.97513427
272000 0.15370605032969 1.59401436574521 -1949585.05239115
272500 0.15370605032969 1.61852952933216 -1949541.00774604
273000 0.154213843485645 1.59862474824787 -1949573.54043276
273500 0.154213843485645 1.61873710228713 -1949551.75838915
274000 0.1547216366416 1.60198621704903 -1949564.72915084
274500 0.1547216366416 1.61508127120372 -1949539.01846486
275000 0.155229429797555 1.59693456292676 -1949556.45381467
275500 0.155229429797555 1.60420600959798 -1949547.26445601
276000 0.15573722295351 1.57317688114217 -1949587.92070413
276500 0.15573722295351 1.59402231632996 -1949554.43470686
277000 0.156245016109465 1.56274117306044 -1949597.93482321
277500 0.156245016109465 1.5749376526103 -1949573.79754896
278000 0.15675280926542 1.54903720903424 -1949605.38397321
278500 0.15675280926542 1.56270817564721 -1949614.68530779
279000 0.157260602421374 1.53238676727745 -1949656.50479823
279500 0.157260602421374 1.53671529197438 -1949634.82517538
280000 0.15776839557733 1.50853985761645 -1949679.01059415
280500 0.15776839557733 1.50763093763999 -1949659.97841528
281000 0.158276188733284 1.47483548788961 -1949696.87872793
281500 0.158276188733284 1.4847885250195 -1949698.66843637
282000 0.158783981889239 1.45495241822602 -1949737.97171827
282500 0.158783981889239 1.46757238515766 -1949722.72369453
283000 0.159291775045194 1.43363113887604 -1949744.22109606
283500 0.159291775045194 1.44273307935892 -1949747.93967287
284000 0.159799568201149 1.42090732735841 -1949815.21493938
284500 0.159799568201149 1.43126103524304 -1949831.34089197
285000 0.160307361357104 1.40975356814299 -1949823.1658201
285500 0.160307361357104 1.43233396640395 -1949863.91593094
286000 0.160815154513059 1.41999017916025 -1949861.47181028
286500 0.160815154513059 1.44000240034149 -1949825.39089718
287000 0.161322947669014 1.41819226398075 -1949923.00799925
287500 0.161322947669014 1.42355904878063 -1949890.86898534
288000 0.161830740824969 1.39662094010741 -1949928.27178422
288500 0.161830740824969 1.40314354774135 -1949882.53326302
289000 0.162338533980924 1.38586037428196 -1949969.53188099
289500 0.162338533980924 1.39915756502439 -1949913.43120363
290000 0.162846327136879 1.38098153999239 -1949969.72753392
290500 0.162846327136879 1.39992719288158 -1949968.59567924
291000 0.163354120292834 1.37295923787661 -1949972.57299925
291500 0.163354120292834 1.38901479544664 -1949940.90960928
292000 0.163861913448789 1.36310375220637 -1949985.52960204
292500 0.163861913448789 1.3733564354174 -1949931.11021731
293000 0.164369706604744 1.34768463637164 -1950003.42045553
293500 0.164369706604744 1.36410910862173 -1949995.34463226
294000 0.164877499760699 1.34807665449407 -1950002.68030123
294500 0.164877499760699 1.36172466600106 -1949968.69683891
295000 0.165385292916654 1.34339967518058 -1950024.21924962
295500 0.165385292916654 1.36025153286236 -1950004.78606994
296000 0.165893086072609 1.33159888237363 -1950044.86051259
296500 0.165893086072609 1.34555080289836 -1949983.65115651
297000 0.166400879228564 1.32482502307634 -1950032.77659872
297500 0.166400879228564 1.33827540190521 -1949995.95779512
298000 0.166908672384519 1.31225890729341 -1950021.28018403
298500 0.166908672384519 1.32808136002347 -1949962.02858223
299000 0.167416465540474 1.31404669187687 -1949984.50471404
299500 0.167416465540474 1.34298264887858 -1950003.21418201
300000 0.167924258696429 1.3360001597459 -1949986.34817773
300500 0.167924258696429 1.35913805521325 -1949966.1224467
301000 0.168432051852384 1.3374291616152 -1949972.2443423
301500 0.168432051852384 1.35347106238815 -1949930.18274339
302000 0.168939845008339 1.33959654178268 -1949956.75118611
302500 0.168939845008339 1.36153011861187 -1949940.98454421
303000 0.169447638164294 1.34016482421179 -1949950.44569485
303500 0.169447638164294 1.36423902574296 -1949923.24421691
304000 0.169955431320249 1.33902660836746 -1949925.42571955
304500 0.169955431320249 1.35231817312615 -1949883.18040356
305000 0.170463224476204 1.32763130363425 -1949940.23678477
305500 0.170463224476204 1.34323335191271 -1949928.95636142
306000 0.170971017632159 1.32064757027985 -1949923.13942195
306500 0.170971017632159 1.33683392207599 -1949872.16622362
307000 0.171478810788114 1.31824091132406 -1949930.97021912
307500 0.171478810788114 1.34298431545457 -1949903.51471763
308000 0.171986603944069 1.310098704647 -1949891.8477637
308500 0.171986603944069 1.32501452966113 -1949907.20859018
309000 0.172494397100024 1.30367457587536 -1949881.06561333
309500 0.172494397100024 1.31509360229061 -1949883.18138017
310000 0.173002190255979 1.29306722357373 -1949867.59486592
310500 0.173002190255979 1.30251300629366 -1949852.95646473
311000 0.173509983411934 1.28652662286727 -1949889.87374665
311500 0.173509983411934 1.30559884763621 -1949876.62849303
312000 0.174017776567889 1.28915667348404 -1949857.20093711
312500 0.174017776567889 1.30091762270445 -1949825.96513123
313000 0.174525569723843 1.28465633343457 -1949882.42035449
313500 0.174525569723843 1.31139301129027 -1949867.39823513
314000 0.175033362879798 1.28946420672295 -1949859.46834878
314500 0.175033362879798 1.30917310339172 -1949888.42342247
315000 0.175541156035753 1.29150290002615 -1949873.26489375
315500 0.175541156035753 1.30549277865505 -1949841.60445361
316000 0.176048949191708 1.28875495691312 -1949892.63073446
316500 0.176048949191708 1.3034600596676 -1949819.35434356
317000 0.176556742347663 1.28282370636556 -1949831.82253718
317500 0.176556742347663 1.30038737692676 -1949814.3699686
318000 0.177064535503618 1.27360937887622 -1949871.07145858
318500 0.177064535503618 1.28197645693171 -1949795.49753426
319000 0.177572328659573 1.26393458882881 -1949844.99735797
319500 0.177572328659573 1.27715725141329 -1949810.04010981
320000 0.178080121815528 1.26519632016481 -1949869.68872638
320500 0.178080121815528 1.2706121124515 -1949774.62832402
321000 0.178587914971483 1.25841057728656 -1949837.03878172
321500 0.178587914971483 1.27575762604099 -1949803.30329256
322000 0.179095708127438 1.25839304168827 -1949823.67654224
322500 0.179095708127438 1.28377733324703 -1949791.61633478
323000 0.179603501283393 1.25623704347032 -1949798.19960637
323500 0.179603501283393 1.2770117668041 -1949781.56754642
324000 0.180111294439348 1.26172623528234 -1949812.77685316
324500 0.180111294439348 1.2783623923804 -1949768.54858013
325000 0.180619087595303 1.25618110655221 -1949772.48721782
325500 0.180619087595303 1.27546247042168 -1949754.63127687
326000 0.181126880751258 1.25458238460375 -1949779.94292616
326500 0.181126880751258 1.27530171748898 -1949713.1154083
327000 0.181634673907213 1.25446258953923 -1949782.77589239
327500 0.181634673907213 1.27615570303991 -1949709.68253607
328000 0.182142467063168 1.25897710774767 -1949718.1401684
328500 0.182142467063168 1.28777887893635 -1949703.31830626
329000 0.182650260219123 1.27127660191206 -1949705.98599802
329500 0.182650260219123 1.28817489652008 -1949641.98455399
330000 0.183158053375078 1.27594262368522 -1949688.44638586
330500 0.183158053375078 1.28673330751593 -1949650.10658144
331000 0.183665846531033 1.27340250951785 -1949697.90504598
331500 0.183665846531033 1.28757349483297 -1949615.41326695
332000 0.184173639686988 1.275142898758 -1949687.03703718
332500 0.184173639686988 1.28977874451679 -1949611.85357181
333000 0.184681432842943 1.26716420280247 -1949651.82799544
333500 0.184681432842943 1.28028183355963 -1949606.8088709
334000 0.185189225998898 1.25831495200955 -1949642.2610337
334500 0.185189225998898 1.26741601001799 -1949596.98240827
335000 0.185697019154853 1.24156061545177 -1949621.96766611
335500 0.185697019154853 1.25311514829677 -1949562.68860785
336000 0.186204812310808 1.22881209376751 -1949639.35467491
336500 0.186204812310808 1.24449728617411 -1949656.17221985
337000 0.186712605466763 1.22771837971218 -1949671.32766684
337500 0.186712605466763 1.2401793844365 -1949598.29090143
338000 0.187220398622718 1.22126853365918 -1949677.62019478
338500 0.187220398622718 1.22928914871628 -1949624.92791278
339000 0.187728191778673 1.21116226527772 -1949656.44812311
339500 0.187728191778673 1.22231486160641 -1949604.89218868
340000 0.188235984934628 1.21255501342938 -1949651.64453232
340500 0.188235984934628 1.23639056260204 -1949623.89899662
341000 0.188743778090583 1.20852188925564 -1949614.55230192
341500 0.188743778090583 1.22393002523031 -1949573.80390689
342000 0.189251571246538 1.20450345007243 -1949618.1091323
342500 0.189251571246538 1.22451766545742 -1949663.8840046
343000 0.189759364402493 1.19791483419879 -1949644.77587455
343500 0.189759364402493 1.21644501202674 -1949588.49920322
344000 0.190267157558447 1.20482077442717 -1949643.29508175
344500 0.190267157558447 1.228572177037 -1949621.81242972
345000 0.190774950714402 1.21239228300974 -1949599.42840809
345500 0.190774950714402 1.22661896505185 -1949565.80010097
346000 0.191282743870357 1.21046530425068 -1949575.83793834
346500 0.191282743870357 1.23310688503052 -1949593.57271203
347000 0.191790537026312 1.21704844120588 -1949603.50122111
347500 0.191790537026312 1.22765850726675 -1949596.82983967
348000 0.192298330182267 1.19825200891258 -1949584.29942716
348500 0.192298330182267 1.21155958647081 -1949573.02921531
349000 0.192806123338222 1.19074475284841 -1949614.81518502
349500 0.192806123338222 1.20535613386607 -1949625.73266689
350000 0.193313916494177 1.17427399012416 -1949571.95797338
350500 0.193313916494177 1.18790100429351 -1949551.12400327
351000 0.193821709650132 1.17215126250569 -1949603.65861848
351500 0.193821709650132 1.18377983834668 -1949603.78208495
352000 0.194329502806087 1.16833585203851 -1949579.69689813
352500 0.194329502806087 1.18563083990734 -1949538.93130713
353000 0.194837295962042 1.17309144295165 -1949569.30041848
353500 0.194837295962042 1.19567104193647 -1949509.38666721
354000 0.195345089117997 1.17800917422567 -1949530.48142498
354500 0.195345089117997 1.19741232296734 -1949514.6484022
355000 0.195852882273952 1.1845748895417 -1949525.70945509
355500 0.195852882273952 1.20120570701194 -1949457.64572161
356000 0.196360675429907 1.18762246691744 -1949513.44332828
356500 0.196360675429907 1.20564298985828 -1949461.01135904
357000 0.196868468585862 1.19313427752804 -1949482.36146174
357500 0.196868468585862 1.21052251410137 -1949440.14491854
358000 0.197376261741817 1.19322106074911 -1949444.84235663
358500 0.197376261741817 1.20418458674366 -1949410.98734477
359000 0.197884054897772 1.19066878327321 -1949456.56944388
359500 0.197884054897772 1.19886984954443 -1949405.58715117
360000 0.198391848053727 1.1842508441716 -1949457.36318436
360500 0.198391848053727 1.19738131000319 -1949387.48430352
361000 0.198899641209682 1.17370376026453 -1949418.17503569
361500 0.198899641209682 1.20091273899297 -1949394.74217338
362000 0.199407434365637 1.17603078414108 -1949388.0069872
362500 0.199407434365637 1.18734451503003 -1949364.92198713
363000 0.199915227521592 1.17066133802907 -1949402.14011225
363500 0.199915227521592 1.18500836992696 -1949334.90646136
364000 0.200423020677547 1.17191570461022 -1949374.74260908
364500 0.200423020677547 1.1903960760448 -1949341.79243109
365000 0.200930813833502 1.17541700097064 -1949353.13656938
365500 0.200930813833502 1.19462212858651 -1949335.84808037
366000 0.201438606989457 1.1756491445998 -1949351.09359275
366500 0.201438606989457 1.18587108021137 -1949342.04779343
367000 0.201946400145412 1.16584801470877 -1949396.18281183
367500 0.201946400145412 1.17767559463892 -1949364.68241733
368000 0.202454193301367 1.15382506500772 -1949412.20049681
368500 0.202454193301367 1.16695308028689 -1949371.57027462
369000 0.202961986457322 1.14037605888709 -1949319.59180146
369500 0.202961986457322 1.15193112876759 -1949304.04140291
370000 0.203469779613277 1.13373374068821 -1949340.70164478
370500 0.203469779613277 1.15402893643963 -1949303.09771804
371000 0.203977572769232 1.13337488493536 -1949354.80719457
371500 0.203977572769232 1.15423303340159 -1949328.92032681
372000 0.204485365925187 1.14143396786988 -1949295.12984896
372500 0.204485365925187 1.16849358172723 -1949324.18565858
373000 0.204993159081142 1.15147080417401 -1949328.82120343
373500 0.204993159081142 1.16627683395354 -1949275.85427226
374000 0.205500952237097 1.15631357416815 -1949303.7219102
374500 0.205500952237097 1.176337745765 -1949270.93663803
375000 0.206008745393052 1.15073219539397 -1949260.4998795
375500 0.206008745393052 1.16710509608055 -1949269.56633058
376000 0.206516538549006 1.14611091426086 -1949281.39918646
376500 0.206516538549006 1.15211865431746 -1949251.96030717
377000 0.207024331704961 1.13688494951241 -1949263.08143177
377500 0.207024331704961 1.14308315420255 -1949240.60329445
378000 0.207532124860917 1.12024227880365 -1949268.12870647
378500 0.207532124860917 1.14134261822008 -1949265.78459971
379000 0.208039918016871 1.11611521684786 -1949282.78490171
379500 0.208039918016871 1.12719859523454 -1949197.67509636
380000 0.208547711172826 1.11124491117727 -1949228.65013976
380500 0.208547711172826 1.14121654077807 -1949221.9326475
381000 0.209055504328781 1.12408507244764 -1949249.05371435
381500 0.209055504328781 1.14483375092984 -1949190.74846024
382000 0.209563297484736 1.13209950643966 -1949213.02278768
382500 0.209563297484736 1.15157754281977 -1949215.06194851
383000 0.210071090640691 1.13214154190301 -1949174.08932802
383500 0.210071090640691 1.15474560375127 -1949207.1302835
384000 0.210578883796646 1.13873809332747 -1949160.9739513
384500 0.210578883796646 1.15955699759093 -1949168.14384074
385000 0.211086676952601 1.14262276842527 -1949178.18779794
385500 0.211086676952601 1.16029142319381 -1949083.60946608
386000 0.211594470108556 1.14088290561908 -1949161.11177244
386500 0.211594470108556 1.15046946048326 -1949146.32745317
387000 0.212102263264511 1.13962093736795 -1949153.52115582
387500 0.212102263264511 1.15195461612105 -1949114.69945437
388000 0.212610056420466 1.13238502091397 -1949166.88319063
388500 0.212610056420466 1.14411307840138 -1949079.23155642
389000 0.213117849576421 1.12914849621049 -1949113.30832019
389500 0.213117849576421 1.14417871246296 -1949077.55560079
390000 0.213625642732376 1.12538874047348 -1949103.90498386
390500 0.213625642732376 1.13705489603066 -1949099.49454648
391000 0.214133435888331 1.11717427966272 -1949104.28834952
391500 0.214133435888331 1.13614001420757 -1949044.23795343
392000 0.214641229044286 1.12212576220514 -1949087.51079335
392500 0.214641229044286 1.14115776031318 -1949041.89189626
393000 0.215149022200241 1.1208287252238 -1949049.06267464
393500 0.215149022200241 1.13515996231033 -1949048.51206753
394000 0.215656815356196 1.11639253088225 -1949047.92507154
394500 0.215656815356196 1.12805547608797 -1949005.1646008
395000 0.216164608512151 1.11138827416487 -1949050.49015477
395500 0.216164608512151 1.13549019937692 -1948975.00654738
396000 0.216672401668106 1.11914349572895 -1949047.5505216
396500 0.216672401668106 1.12969139773659 -1948994.95852796
397000 0.217180194824061 1.11422590094221 -1949017.59327021
397500 0.217180194824061 1.13262033836024 -1948993.48105005
398000 0.217687987980016 1.11296848091418 -1948987.57223071
398500 0.217687987980016 1.1372550543011 -1948988.06567371
399000 0.218195781135971 1.12023319327897 -1948992.7412872
399500 0.218195781135971 1.13296009271931 -1948922.20519155
400000 0.218703574291926 1.11634252672538 -1948985.21123527
400500 0.218703574291926 1.12858406984477 -1948973.95653352
401000 0.219211367447881 1.11432933099925 -1948941.07474063
401500 0.219211367447881 1.13202712599105 -1948945.34569115
402000 0.219719160603836 1.11206646469044 -1948929.17217347
402500 0.219719160603836 1.1279022067121 -1948913.46949427
403000 0.220226953759791 1.11125392398741 -1948929.92339726
403500 0.220226953759791 1.11961472536663 -1948887.55077183
404000 0.220734746915746 1.10548390781042 -1948942.30247684
404500 0.220734746915746 1.11815934693617 -1948885.15905444
